Device Name,Beta
Device Model,Kestrel DROP 3
Serial Number,2705263
FORMATTED DATE_TIME,Temperature,Relative Humidity,Station Pressure,Heat Index,Dew Point,Density Altitude
yyyy-MM-dd hh:mm:ss a,°F,%,inHg,°F,°F,ft,Data Type,Record name,Start time,Duration (H:M:S),Location description,Location address,Location coordinates,Notes
2023-03-21 03:59:00 PM,64.2,27.9,29.48,58.8,30.3,916,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:59:05 PM,63.8,27.7,29.49,58.6,29.8,886,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:59:10 PM,63.5,27.6,29.47,58.5,29.6,884,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:59:15 PM,63.9,27.7,29.47,58.6,30.0,916,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:59:20 PM,64.5,28.1,29.46,59.2,30.8,969,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:59:25 PM,64.9,28.4,29.46,59.7,31.4,996,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:59:30 PM,65.4,28.5,29.44,60.3,31.9,1045,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:59:35 PM,65.6,28.6,29.45,60.6,32.2,1054,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:59:40 PM,65.6,28.7,29.44,60.6,32.2,1057,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:59:45 PM,65.4,28.7,29.44,60.3,32.1,1045,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:59:50 PM,65.0,28.5,29.42,59.9,31.6,1045,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:59:55 PM,64.9,28.4,29.41,59.7,31.4,1040,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:00:00 PM,64.8,28.5,29.41,59.7,31.4,1047,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:00:05 PM,64.7,28.4,29.41,59.5,31.2,1030,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:00:10 PM,64.9,28.3,29.42,59.9,31.4,1037,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:00:15 PM,64.8,28.4,29.42,59.7,31.3,1030,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:00:20 PM,64.7,28.4,29.41,59.5,31.2,1030,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:00:25 PM,64.5,28.2,29.41,59.2,30.9,1021,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:00:30 PM,64.5,28.1,29.41,59.2,30.8,1013,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:00:35 PM,64.6,28.1,29.41,59.4,30.9,1025,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:00:40 PM,65.0,28.3,29.41,59.9,31.4,1059,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:00:45 PM,65.2,28.4,29.41,60.1,31.7,1071,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:00:50 PM,64.5,28.3,29.41,59.4,31.0,1023,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:00:55 PM,64.1,28.1,29.41,58.8,30.5,996,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:01:00 PM,64.3,27.9,29.41,59.0,30.5,1008,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:01:05 PM,64.2,27.9,29.41,58.8,30.4,998,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:01:10 PM,64.0,27.8,29.42,58.6,30.1,979,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:01:15 PM,64.1,27.8,29.41,58.8,30.1,986,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:01:20 PM,64.3,27.7,29.42,59.0,30.3,996,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:01:25 PM,64.5,27.8,29.42,59.2,30.5,1006,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:01:30 PM,64.6,27.9,29.42,59.4,30.8,1015,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:01:35 PM,64.6,28.0,29.42,59.2,30.8,1010,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:01:40 PM,64.9,27.9,29.42,59.7,31.0,1035,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:01:45 PM,65.1,28.1,29.43,59.7,31.4,1042,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:01:50 PM,65.4,28.3,29.42,60.3,31.8,1066,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:01:55 PM,65.6,28.4,29.42,60.6,32.0,1083,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:02:00 PM,65.9,28.4,29.43,61.2,32.3,1096,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:02:05 PM,66.3,28.4,29.43,61.7,32.6,1122,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:02:10 PM,66.5,28.5,29.43,61.9,32.9,1132,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:02:15 PM,66.8,28.6,29.43,62.4,33.2,1157,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:02:20 PM,66.7,28.4,29.43,62.2,32.9,1147,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:02:25 PM,66.7,28.1,29.43,62.1,32.7,1144,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:02:30 PM,66.9,27.9,29.43,62.6,32.7,1164,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:02:35 PM,66.8,28.1,29.44,62.2,32.8,1149,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:02:40 PM,67.1,28.3,29.44,63.0,33.2,1166,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:02:45 PM,67.1,28.4,29.44,63.0,33.3,1169,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:02:50 PM,67.1,28.2,29.43,62.8,33.1,1171,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:02:55 PM,66.4,27.9,29.44,61.7,32.2,1122,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:03:00 PM,65.9,27.6,29.44,61.0,31.6,1086,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:03:05 PM,65.4,27.4,29.43,60.1,31.0,1062,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:03:10 PM,65.1,27.2,29.43,59.9,30.5,1042,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:03:15 PM,64.8,27.1,29.43,59.5,30.2,1021,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:03:20 PM,64.8,27.0,29.44,59.5,30.1,1010,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:03:25 PM,65.1,26.9,29.43,59.7,30.2,1035,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:03:30 PM,65.1,27.0,29.43,59.7,30.3,1037,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:03:35 PM,64.8,27.1,29.44,59.5,30.1,1006,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:03:40 PM,64.7,27.2,29.43,59.4,30.1,1003,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:03:45 PM,64.7,27.3,29.43,59.4,30.3,1008,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:03:50 PM,64.9,27.4,29.44,59.5,30.5,1013,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:03:55 PM,64.8,27.4,29.43,59.5,30.4,1013,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:04:00 PM,64.5,27.4,29.43,59.2,30.1,993,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:04:05 PM,64.1,27.3,29.43,58.8,29.8,974,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:04:10 PM,64.1,27.3,29.43,58.8,29.7,969,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:04:15 PM,64.4,27.4,29.43,59.2,30.1,986,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:04:20 PM,64.2,27.4,29.43,59.0,30.0,981,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:04:25 PM,64.5,27.5,29.43,59.2,30.3,1001,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:04:30 PM,64.8,27.6,29.43,59.5,30.6,1015,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:04:35 PM,64.9,27.6,29.43,59.5,30.7,1028,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:04:40 PM,64.6,27.6,29.44,59.4,30.5,996,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:04:45 PM,64.8,27.7,29.43,59.5,30.7,1015,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:04:50 PM,64.5,28.0,29.43,59.2,30.7,1003,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:04:55 PM,64.2,27.9,29.43,58.8,30.4,979,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:05:00 PM,64.3,27.9,29.42,59.0,30.5,991,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:05:05 PM,64.3,28.0,29.42,59.0,30.5,996,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:05:10 PM,64.4,28.1,29.41,59.2,30.7,1010,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:05:15 PM,64.0,28.1,29.42,58.6,30.3,972,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:05:20 PM,64.2,27.9,29.43,58.8,30.4,979,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:05:25 PM,64.2,27.9,29.42,58.8,30.4,986,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:05:30 PM,64.2,27.9,29.43,58.8,30.4,981,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:05:35 PM,64.3,28.0,29.43,59.0,30.5,984,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:05:40 PM,64.5,28.1,29.43,59.2,30.8,996,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:05:45 PM,64.2,28.2,29.43,59.2,30.7,981,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:05:50 PM,64.2,28.2,29.44,59.0,30.6,972,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:05:55 PM,63.9,28.2,29.43,58.8,30.4,955,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:06:00 PM,64.0,28.2,29.44,58.8,30.5,952,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:06:05 PM,64.1,28.4,29.43,59.0,30.8,972,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:06:10 PM,63.7,28.6,29.44,58.8,30.5,942,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:06:15 PM,63.5,28.7,29.44,58.6,30.4,925,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:06:20 PM,63.4,28.7,29.44,58.5,30.3,916,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:06:25 PM,63.5,28.7,29.44,58.6,30.4,920,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 04:06:30 PM,63.5,28.9,29.44,58.6,30.6,920,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
